groupID,artifactID,date,tags,numberUsages,maxUsage,latestVersion
org.jline,jline-remote-ssh,17-7-2020,network ssh command-line remote,28,1,3.16.0
com.beowulfe.hap,hap,10-3-2019,,7,0,1.1.5
com.github.munozy,partition-list,27-9-2018,github,1,0,0.0.1
org.jboss.logging,jboss-logging-logmanager,25-4-2010,logging jboss,4,4,2.2.0.CR2
edu.emory.clir,clearnlp-general-en-srl,13-7-2015,,1,0,3.0
saxon,saxon-fop,20-9-2005,,1,0,6.5.2
com.allsparkcube,cube_client,26-2-2014,client,1,0,0.6
io.mikesir87.javacors,javacors,10-9-2019,io,9,0,1.3.0
com.sksamuel.elastic4s,elastic4s-jackson_2.13,22-7-2020,elastic,14,2,6.7.8
org.jaitools,operator,2-7-2020,,6,0,1.6.0
com.thoughtworks.extractor,extractor_sjs0.6_2.12.0-RC1,28-9-2016,,3,2,1.0.4
org.julienrf,endpoints-algebra-json-schema_sjs0.6_2.10,25-6-2018,json schema math algebra,1,4,0.6.0
io.github.finefuture,DevKit-core,19-9-2019,github io,3,2,1.0.2.RELEASE
com.yalantis,eqwaves,27-9-2016,android,2,0,1.0.1
com.github.cjhit,fdp-example,19-7-2020,github example,1,0,1.0.0
de.sciss,scalarefactoring_2.11,15-10-2016,,2,1,0.2.0
im.mange,flakeless-scalatest_2.12,1-2-2019,scala,15,0,0.0.28
com.github.jelmerk,hnswlib-scala_2.11,14-6-2020,github scala,45,2,0.0.45
com.github.insanusmokrassar,TelegramBotAPI-js,12-5-2020,github,15,2,0.27.1
com.rasterfoundry,database_2.11,1-5-2019,,4,2,1.20.0
co.wrisk.logback,logback-ext-sqs-appender,2-5-2017,logging,3,0,1.0.9
io.openliberty.features,com.ibm.websphere.appserver.jaxwsejb-2.2,30-7-2020,io ibm server,23,0,20.0.0.8
com.andersen-gott,scravatar_2.10,7-1-2020,,3,0,1.0.4
com.rnkrsoft.config,config,27-1-2019,config,2,2,1.0.1
io.earcam.instrumental,io.earcam.instrumental.reflect,8-10-2018,io,1,12,0.1.0
com.cognitect.aws,wafv2,9-8-2020,amazon aws,5,0,807.2.729.0
se.jbee,silk-di,9-7-2013,dependency-injection,6,3,0.6
dev.zio,zio-streams_0.20,18-11-2019,streaming,1,1,1.0.0-RC17
com.github.linjonh,mvp-arch-android,28-1-2019,github android,2,0,1.0.2
com.oracle.coherence.incubator,coherence-pushreplicationpattern,10-5-2019,,20,1,13.0.1
de.bmiag.tapir,tapir-launch-and-report-aggregator,5-6-2020,aggregation report,9,0,3.5.0
org.quickgeo,quickgeo-at,14-11-2012,,1,0,0.1.0
io.openliberty.features,mpConfig-1.1,30-7-2020,io,23,7,20.0.0.8
com.wueasy,wueasy-data-elasticsearch,4-3-2020,data elasticsearch elastic search,6,0,3.2.2
com.isadounikau,phrase-client,20-7-2020,client,8,0,1.1.4
io.onema,future-extensions_2.13,29-6-2019,extension io,1,0,0.2.1
com.github.andyglow,ulid_2.11,22-6-2019,github,1,0,0.0.3
com.github.metalloid-project,email-service,5-9-2019,github mail service,3,0,1.0.2
com.baidubce.formula,consul-discovery-spring-boot-starter,4-6-2020,spring consul starter discovery,3,1,2.1.1.1
com.augmentedlogic.simpleslack,simple-slack,7-8-2020,,2,0,0.5
com.stormpath.spring,stormpath-sdk-tutorials-spring-security-webmvc-the-basics,28-9-2017,application security sdk spring web webapp mvc,20,0,2.0.4-okta
net.corda,node-schemas,9-6-2017,schema,8,2,0.12.1
com.github.piotr-kalanski,kafka-admin-rest,5-2-2018,github admin streaming rest kafka,1,0,0.4.1
com.github.anno4j,anno4j-core,29-8-2017,github,18,3,2.4
org.opendaylight.openflowplugin,odl-openflowplugin-app-southbound-cli,10-8-2020,command-line,23,1,0.10.2
org.openurp.std.base,openurp-std-base-parent,17-12-2015,,5,0,0.0.6
io.springfox,springfox-swagger-common,14-7-2020,io api swagger,24,8,3.0.0
com.github.dmytrodanylyk.shadow-layout,library,30-3-2015,github library android,4,2,1.0.3
rubygems,minitest,28-3-2015,ruby,1,1,5.4.1
com.composum.sling.platform,composum-platform,23-7-2019,platform,2,0,1.0.3
io.rudin.cdi,cdi-entitymanager-api,3-3-2016,io api,12,1,1.13
com.github.qiubowang,mavenlibrary,28-8-2017,github android,1,1,3.0.6
org.netbeans.external,ValidationAPI,6-8-2020,ide netbeans,6,1,RELEASE120-1
io.7mind.izumi,distage-extension-config_2.13,5-8-2020,config io extension,46,6,0.10.17
com.puresoltechnologies.javafx,showroom,7-7-2020,,12,1,0.10.0
com.fulcrumgenomics,dagr-core_2.11,6-11-2018,,8,3,0.5.0
com.gilt.jdbi-scala,jdbi-scala_2.9.1,18-10-2013,scala,1,0,0.2.0
com.youcruit,billogram-v2-api-java-lib,18-12-2018,library api,24,0,1.0.3
com.github.mizool,mizool-core,28-4-2020,github,43,10,0.39
wang.bannong,gk5-dependencies,9-3-2020,,2,0,1.1.1-beta
io.cafienne.bounded,bounded-test_2.13,24-6-2020,testing io,4,0,0.2.3
org.codingmatters.poom.ci,poom-pack-composer,5-3-2019,,1,0,1.1.0
de.braintags,vertx-pojo-mapper-json,15-7-2016,mapping json pojo vertx,4,2,1.3.1
org.wso2.carbon.analytics,org.wso2.carbon.analytics.activitydashboard.admin,6-12-2019,admin analytics,64,1,1.4.3
com.github.percychuang,modest-rpc,10-4-2018,github rpc,1,0,0.0.1
nz.ac.waikato.cms.weka,WekaODF,13-5-2012,machine-learning,2,0,1.0.4
com.kubukoz,sup-http4s-client_2.13,3-6-2020,client http,6,0,0.8.0
net.exoego,aws-sdk-scalajs-facade-fsx_sjs1_2.12,18-7-2020,aws amazon scalajs sdk scala,3,1,0.31.0-v2.731.0
io.micronaut,micronaut-views-freemarker,7-5-2020,template view io,6,1,1.3.2
org.scala-lang.plugins,scala-continuations-plugin_2.11.9,28-3-2017,plugin scala,1,4,1.0.2
net.sourceforge.javydreamercsw,H2-Driver,16-3-2014,driver netbeans module,1,3,0.1
se.kth.infosys.smx.alma,alma,14-8-2017,,8,0,1.4.0
org.skinny-framework,skinny-twitter-controller_2.13.0-M5,6-3-2019,framework controller twitter,2,0,3.0.2
org.daisy.dotify,dotify.hyphenator.impl,12-6-2020,,7,6,5.0.1
org.wvlet.airframe,airframe-control_sjs1_2.12,22-7-2020,,12,5,20.7.0
org.apereo.cas,cas-server-support-u2f,24-7-2020,support server,87,5,6.3.0-RC1
com.github.DeepseaPlatform,coastal,24-11-2019,github,1,0,0.1.0
org.wso2.ei,mqtt-client,23-7-2020,mqtt client,4,0,1.1.0-alpha
it.tidalwave.blueshades,argyll,24-1-2012,,1,0,1.3.5.1
com.github.pheymann,typedapi-server_2.12,7-9-2018,github server,9,2,0.2.0
co.touchlab,kapture-annotations-linuxarm32hfp,4-3-2020,annotations,4,1,0.1.7
com.github.rafalkucab,mondial,16-5-2015,github,1,0,0.0.1
org.jsslutils,jsslutils-extra-apachetomcat5,17-8-2010,,3,0,1.0.7
com.wordnik,swagger-sample-scala-alt-resource-listing_2.10.0-RC3,29-11-2012,application web webapp resource scala swagger api example,1,0,1.2.0
com.buession.security,buession-security-mcrypt,19-4-2020,security,5,1,1.1.2
com.yurplan,yurplanandroidlibrary,28-1-2016,android,1,0,1.1.2
com.xiongyingqi,commons-file,28-9-2015,,14,1,0.1.10
com.novartis.opensource,yada-war,2-11-2018,webapp web application,24,1,8.7.5
com.hanhuy.android,scala-conversions_2.10,13-7-2016,scala android,10,1,24.0.0
org.ow2.asm,asm-debug-all,17-7-2017,debug bytecode,14,54,6.0_BETA
com.gitee.sherlockholmnes,goge-ioc,17-1-2019,,5,1,2.0
de.sciss,scalacollider_2.12,17-12-2019,,15,13,1.28.5
pl.newicom.dddd,akka-ddd-core_2.12,29-4-2018,concurrency akka actor distributed,12,3,1.7.8
me.mattstudios.utils,matts-framework,30-12-2019,framework,16,1,1.2.1-BETA
com.atypon.wayf,wayf-client-java,25-4-2018,client,7,0,0.0.7
com.walmartlabs.concord.plugins.basic,noderoster-tasks,5-8-2020,plugin,34,0,1.60.1
io.github.daviddenton,finagle-circuit_2.11,19-1-2017,github finagle io,8,0,5.0.1
io.github.neurodyne,zio-aws-s3_2.13,1-6-2020,github aws s3 amazon io,2,0,0.4.13
com.github.marcus-nl.btm,btm-docs,24-12-2016,github doc,1,0,3.0.0-mk1
org.deeplearning4j,deeplearning4j-cuda-8.0,9-8-2018,machine-learning deep-learning,10,0,1.0.0-beta2
org.hudsonci.plugins,active-directory,3-9-2014,plugin directory,3,0,1.31-h3
net.sf.androidscents.signature,android-api-level-20,3-1-2015,signing api android,2,0,4.4W.2_r2
com.sdklite,io,28-12-2016,io,2,3,0.0.2
de.surfice,scalanative-cocoa-uikit_native0.3_2.11,6-8-2018,,1,0,0.0.1
net.oneandone,cdi-tester-parent,13-12-2018,,1,0,2.0.1-alpha-03
org.specs2,specs2-mock_sjs0.6_2.13.0-M4,23-8-2018,mock specs testing mocking,5,23,4.3.4
com.hazelcast.jet,hazelcast-jet-hadoop,14-7-2020,hazelcast hadoop,19,4,4.2
com.spruenker,elastic-feeder_2.11,8-11-2014,elastic,3,0,1.1.1
io.actor4j,actor4j-core,31-1-2020,actor io,3,0,1.0.2
org.datavec,datavec-arrow,14-5-2020,,8,1,1.0.0-beta7
org.leapframework,archetype-webapi,19-6-2017,archetype api maven,1,0,0.6.2b
com.harium.web,healthcare,8-9-2018,web,1,0,1.0.0
com.torodb,torodb-parent,11-6-2016,,4,0,0.40
com.pragmatickm,pragmatickm-contact-servlet,29-3-2020,servlet,4,3,1.5.0
de.dentrassi.kura.addons,de.dentrassi.kura.addons.drools.ecj,27-1-2020,rule-engine,7,1,0.7.0
org.opensourcebim,shared,31-1-2020,,162,7,2.0.0
com.bendb.influx,embedded-influx,12-7-2019,embedded,4,2,0.2.0
org.netbeans.modules,org-netbeans-modules-web-indent,6-8-2020,web module ide netbeans,9,8,RELEASE120-1
com.google.api.grpc,grpc-google-cloud-websecurityscanner-v1,24-6-2020,grpc google cloud api rpc protocol,3,1,1.0.0
com.github.adedayo.intellij.sdk,editorconfig,13-7-2015,github sdk ide,1,0,142.1
com.sqality.scct,scct_2.9.2,25-11-2013,,1,8,0.2.2
org.dstadler,commoncrawldownload,12-10-2019,,4,0,1.0.0.7
com.geneea.celery,examples,30-5-2018,example,8,0,1.10.4
org.sakaiproject.lessonbuilder,sakai-lessonbuildertool-components,21-8-2013,,12,1,1.4.3
com.liferay,com.liferay.site.navigation.menu.item.url,26-6-2020,url,17,0,3.0.6
com.dubture,composer-java-api-parent,13-4-2014,api,2,0,0.0.4
de.nierbeck.floating.data,akka-ingest_2.11,25-9-2016,actor data akka distributed concurrency,1,0,0.1.1
com.cinnober.msgcodec,msgcodec-json,22-7-2016,json,9,1,3.2.2
com.xiaoazhai,wxpub,23-2-2020,,1,0,1.2.3
org.tinfour,TinfourGis,23-9-2019,geo,6,2,2.1.4
org.realityforge.com.google.gwt,gwt-user,11-11-2019,gwt ui google,2,5,2.8.2-v20191108
com.github.oboehm,gdv-xport-deprecated,8-6-2020,github,6,0,4.1.0
nl.komponents.kovenant,kovenant-jvm,30-6-2016,,25,2,3.3.0
com.propensive,rapture-io_2.10,27-4-2017,io,12,5,2.0.0-M9
org.terasoluna.gfw,terasoluna-gfw-jpa-dependencies,17-6-2020,persistence jpa,58,0,5.6.0.RELEASE
org.typelevel,cats-js_sjs0.6_2.13,25-5-2020,,12,0,2.2.0-M2
me.lemire.integercompression,JavaFastPFOR,9-4-2018,compression,25,7,0.1.12
com.fire,fire-business-api-java,22-1-2019,business api,1,0,0.1
com.github.themrmilchmann.kraton,kraton,5-9-2017,github,1,1,0.1.1
io.github.udaychandra.bdd,bdd-core,5-3-2019,github io,2,1,0.1.1
com.github.hazendaz,scriptable-dataset,20-6-2020,github dataset,4,0,2.2.1
com.khubla.com.pragmatach.examples,jspexample,6-9-2016,example webapp web application,1,0,1.40
org.bowlerframework,squeryl-mapper_2.9.0,27-6-2011,mapping,2,0,0.4.1
io.circe,circe-derivation-annotations_2.11,8-8-2019,annotations io,7,2,0.12.0-M3
org.endpoints4s,algebra-circe_sjs0.6_2.13,29-6-2020,math algebra,1,9,1.0.0
com.sdl.delivery,udp-adf-client,28-7-2020,client network udp,8,7,11.1.0-1056
com.weicoder,cloud,30-12-2019,cloud,1,0,3.2.0
com.github.zhangyingwei,nbfile,26-9-2017,github,1,0,1.0-0
com.github.dakusui,osynth,9-4-2020,github,5,1,1.0.5
com.spingo,op-rabbit-akka-stream_2.12,3-2-2018,actor streaming akka distributed concurrency,5,0,2.1.0
com.github.fsanaulla,chronicler-ahc-io_2.12,20-1-2020,github io,19,0,0.6.4
com.github.trows,taskExecutor,7-4-2017,github,1,0,1.0
com.jwebmp,guiced-persistence-ehcache,10-4-2019,persistence cache,8,0,0.66.0.1
org.jsonhoist,jsonhoist-spring-boot-autoconfigure,31-12-2018,config spring,2,0,0.8.1
org.cloudgraph,cloudgraph-cassandra,20-6-2017,cassandra database,10,0,0.7.1
be.personify,personify-util,12-7-2020,,16,4,1.1.5.RELEASE
com.github.zhangquanli,fubei-pay-spring-boot-starter,24-10-2019,github spring starter,1,0,1.0.0
com.lihaoyi,ammonite_2.12.4,24-7-2020,,242,32,2.2.0-4-4bd225e
com.io7m.jpuddle,io7m-jpuddle-documentation,23-2-2017,doc io,3,0,0.3.0
io.github.pchain-org,rlp,15-1-2020,github io,1,1,1.0.1
edu.jhu.hlt,acute,9-1-2019,,12,10,2.3.0
io.opencensus,opencensus-exporter-trace-jaeger,18-3-2020,tracing export io,21,3,0.26.0
com.typesafe.play,routes-compiler_2.13.0-M3,12-10-2018,routing compiler typesafe play-framework,4,0,2.7.0-M4
net.sf.okapi.filters,okapi-filter-pensieve,25-7-2020,filtering,6,5,1.40.0
com.liferay,com.liferay.project.templates.social.bookmark,4-5-2020,social,73,0,1.0.73
org.aossie,scavenger-core_2.12,23-10-2017,,1,3,0.2
uk.staygrounded,http-stubby,22-8-2018,http,2,1,1.2
com.ionic.cloudstorage,machina-tools-azure-storage,23-3-2020,azure tools storage,1,0,1.1.0
com.jwebmp,guiced-swagger,10-4-2019,api swagger,4,0,0.66.0.1
com.io7m.jobj,io7m-jobj,22-11-2016,io,3,0,0.2.0
com.tourgeek.config,tourgeek-parent,24-1-2020,config,3,0,1.3.4
com.venturocket,api-client,7-1-2014,client api,1,0,1.0.1
com.github.XDean,Annotation-EX,19-12-2017,github annotations,3,0,0.1.2
org.lable.oss.dynamicconfig,dynamic-config-it-etcd,4-12-2019,etcd config,1,0,3.0-beta1
com.moz.kiji.schema,cdh5-bridge,8-3-2016,bridge schema,2,34,3.0.1
com.competentum.com.zaxxer,nuprocess,19-7-2016,,4,0,1.0.8
com.github.JoeKerouac,web-util,27-8-2018,github web,1,0,1.0
mx.grupocorasa.cfdi,cfdi-base,22-5-2018,,3,0,3.3.2
com.google.code.facebookapi,facebook-java-api,14-7-2010,google facebook api,10,1,3.0.4
com.io7m.smfj,io7m-smfj-blender,29-1-2017,io,11,0,0.9.0
top.sanguohf.egg,yang-sql-boot-configure,5-8-2020,sql,25,1,1.0.31-release
au.org.consumerdatastandards,reflection,3-2-2020,,13,1,1.1.1
com.will4it.wmframe,wmframe,17-3-2016,android,1,0,1.0
com.carecon.fabric3,fabric3-node-extensions,6-12-2018,extension,2,1,3.1.0
org.opencb.cellbase,cellbase-core,19-2-2020,,26,3,4.8.0
net.ruippeixotog,classutil_2.10,19-1-2015,,1,0,1.0.5
org.jeecqrs,jeecqrs-infra-jpa-ejb,30-12-2018,ejb persistence jpa,5,0,1.2.3
com.github.ucomdigital,ssoCore,22-4-2020,github android,13,1,0.2.3
org.parallelj,parallelj,18-6-2014,,17,0,1.4.1
io.github.project-openubl,xml-builder-distribution-parent,11-6-2020,github distribution builder xml io,1,0,1.2.0.RC1
de.gerdi-project,GeRDI-harvester-setup-archive,21-6-2018,,1,0,2.1.3
org.atmosphere.extensions,org.atmosphere.extensions.hazelcast,26-7-2013,hazelcast extension,8,0,1.1.0.RC5
io.atlassian.aws-scala,aws-scala_2.11,1-9-2017,amazon aws scala io,22,0,8.0.3
com.gccloud,gc-starter-oauth-server,3-8-2020,server starter authentication oauth,3,0,1.0.0.RELEASE
net.exoego,aws-sdk-scalajs-facade-kafka_sjs0.6_2.12,18-7-2020,aws amazon streaming scalajs sdk kafka scala,11,1,0.30.0-v2.715.0
me.srodrigo,androidhintspinner,15-4-2015,android,1,0,1.0.0
com.townmc,townmc-utils,14-11-2019,,1,1,3.4
org.dominokit.domino.apt,apt-shared,3-6-2019,,1,0,1.0-rc.4
org.odpi.egeria,glossary-author-view-spring,1-8-2020,spring view,6,1,2.1
ru.noties,subscription,31-8-2018,,3,1,1.0.2
org.scala-lang.plugins,scala-continuations-plugin_2.12.1,21-4-2017,plugin scala,1,0,1.0.3
org.hotswapagent,hotswap-agent-el-resolver-plugin,9-6-2020,plugin agent,5,1,1.4.1
com.joanzapata.tilesview,tilesview,15-10-2015,android,2,0,0.0.3
com.syntaxphoenix.syntaxapi,service,26-7-2020,service,1,0,2.0.1
de.agilecoders.wicket,wicket-bootstrap-extensions,27-7-2020,extension wicket bootstrap,88,11,5.0.0
com.github.fomkin,simpleexample_2.12,5-1-2017,github,1,0,0.1.0
org.netbeans.modules,org-netbeans-modules-groovy-gsp,6-8-2020,module groovy ide netbeans,8,2,RELEASE120-1
org.mongodb,casbah-core_2.9.1,10-2-2014,mongodb database,15,6,3.0.0-M2
com.github.tkrs,orcus-twitter-util_2.13,30-6-2020,github twitter,13,0,0.23.0
com.gu,prequel_2.10,4-4-2014,,3,0,0.3.12
com.dinstone.jrpc,jrpc-core,27-11-2018,,4,5,3.2.0
me.jaksa,unreliable,25-10-2019,,3,0,2.1
com.wueasy,wueasy-bus-plugin-dubbo,5-3-2020,plugin,32,2,3.2.2
org.apereo.cas,cas-server-core-configuration-cloud-jdbc,19-11-2018,sql server jdbc config cloud,29,0,5.3.0-RC3
io.github.mainstringargs,robinhood-scraper,18-1-2019,github io,6,0,1.5
net.ognyanov.niogram,niogram-core,5-9-2018,,1,2,1.0.0
org.atnos,eff-macros_2.12,17-7-2020,macro,38,0,5.10.0
net.ttddyy,spring-social-slideshare,28-1-2015,spring social,2,0,1.0.1
ch.ethz.inf.vs,cf-client,25-6-2014,client,1,0,0.18.7-final
org.deeplearning4j,deeplearning4j-aws_2.10,2-5-2019,amazon aws machine-learning deep-learning,5,0,1.0.0-beta4_s...
io.monix,minitest_native0.3_2.11,5-4-2020,io,11,47,2.8.2
io.ktor,ktor-client-websockets-native,26-2-2020,native client io websocket,13,0,1.3.1
com.liferay,com.liferay.site.navigation.menu.item.node,26-6-2020,,19,0,3.0.6
com.github.liuguangqiang.permissionhelper,permissionhelper,12-1-2016,github android,2,2,0.1.0
me.lyh,protobuf-generic_2.12,5-8-2020,protocol serialization,10,2,0.2.9
com.liferay,com.liferay.layout.seo.web,26-6-2020,web,19,0,1.0.20
io.tracee,tracee-context-logger-http-connector,15-5-2014,logging connector io tracing http,1,1,0.3.0
cn.vertxup,zero-crud,7-3-2020,crud,4,1,0.5.2
net.anwiba.commons,anwiba-commons-json,1-4-2019,json,15,6,1.0.185
org.mapsforge,mapsforge-samples-awt,10-6-2016,example,3,0,0.6.1
org.spire-math,imp_2.11,7-3-2020,math,7,8,0.5.0
org.cogroo.jspellbr,cogroo-dict,28-5-2013,,1,1,4.0.0
org.scala-js,scalajs-ir_2.12.0-M3,18-3-2016,scala scalajs,4,1,0.6.8
org.ode4j,parent,2-1-2019,physics engine,7,0,0.4.0
io.mraa.at.upm,upm_tmp006,2-3-2018,io android,4,0,1.6.0
io.snamp,devops-tools,23-7-2017,tools io,1,0,2.0.0
co.tomlee.gradle.plugins,gradle-release-plugin,31-10-2015,plugin build build-system gradle groovy,6,0,0.0.7
org.odpi.egeria,information-view-client,1-8-2020,client view,13,1,2.1
it.tidalwave.bluebill,it-tidalwave-bluebill-taxonomy2,3-9-2010,,8,2,1.3.16
org.powerscala,powerscala-property_2.10,27-5-2014,,5,21,1.6.4
com.syntaxphoenix.syntaxapi,location,26-7-2020,location,1,0,2.0.2
com.github.japgolly.scalajs-react,test_sjs0.6.0-RC1_2.11,14-1-2015,github testing scala scalajs,1,0,0.7.2-RC1
ca.carleton.gcrc,nunaliit2-auth-http,20-9-2016,authentication http,36,0,2.2.7
org.caffinitas.gradle.testrerun,org.caffinitas.gradle.testrerun.gradle.plugin,29-5-2020,plugin build build-system gradle groovy,1,0,0.1
li.moskito,inkstand-ms,22-12-2014,,3,1,0.1.0
org.jorm-unit,jorm-unit,28-8-2014,,1,0,1.0.0
org.n52.wps,javaPS,17-3-2020,,5,0,1.5.0
com.domenicseccareccia,jpeg-autorotate,31-12-2019,,2,0,1.0.1
com.outr,profig-input_sjs0.6_2.11,27-11-2019,,7,0,2.3.7
com.greedchina,screw-core,2-4-2020,,1,0,0.0.1
org.scala-debugger,scala-debugger-tool_2.10,7-12-2016,scala debug,1,0,1.1.0-M3
de.otto,hmac-auth-common,6-3-2020,authentication,18,6,2.3.7
br.gov.frameworkdemoiselle,demoiselle-component-build-parent,8-10-2017,build,7,0,11-RC3
com.blazegraph,bigdata-util,29-8-2016,,6,8,2.1.4
org.cfmlprojects,runwar,12-6-2016,,1,0,3.4.8
de.sciss,sheet_2.11,30-12-2016,,3,1,0.1.2
fr.inria.corese,compiler,10-1-2019,compiler,2,3,4.1.1
org.tinymediamanager.plugins,scraper-mpdbtv,4-10-2019,plugin,1,1,3.0
com.github.gwtmaterialdesign,gwt-material-patterns,11-5-2017,application github gwt pattern web webapp ui,6,0,2.0-rc5
com.github.domala,domala_2.12,5-2-2018,github,9,1,0.1.0-beta.9
cn.edu.sjtu.omnilab,mrmlf,20-1-2015,,1,0,0.1.2
net.exoego,aws-sdk-scalajs-facade-ram_sjs1_2.13,18-7-2020,aws amazon scalajs sdk scala,3,1,0.31.0-v2.731.0
com.digitalpetri.enip,logix-services,26-5-2020,service,10,0,1.3.3
org.gradle.api.plugins,gradle-gaelyk-plugin,12-5-2016,plugin build build-system gradle groovy api,8,1,0.7.1
com.petersamokhin.vksdk,core-watchosx86,1-8-2020,,6,1,0.0.6-1.4.0-rc
net.java.trueupdate,trueupdate-agent-servlet,27-2-2016,servlet agent,9,1,0.8.1
org.dromara,raincat-spring-boot-starter-springcloud,30-11-2018,spring starter,1,0,2.0.0-RELEASE
org.fuzzydb,org.fuzzydb.client,18-4-2013,client,8,5,1.1.0.RELEASE
org.opendaylight.alto.core,alto-northbound-route-networkmap-impl,11-12-2018,,24,2,0.6.4
com.nexitia.emaginplatform,emagin-commons,9-1-2019,,1,0,11.0.2
com.sflpro.identity,identity-core-services,20-2-2018,service identity,1,2,0.0.4
io.taig,testf-runner-sbt_sjs1_2.13,10-4-2020,build build-system runner sbt scala io,2,1,0.1.5
org.http4s,http4s-servlet_2.10,4-12-2017,http servlet,133,2,0.16.6
com.toasttab.android,gummy-bears-api-28,6-2-2020,api android,2,0,0.1.0
com.mesosphere.cosmos,cosmos-jsonschema_2.11,16-5-2017,mesos,2,1,0.3.1
be.eliwan,ew-profiling,25-10-2016,profiling,5,0,1.4
com.bitplan.simplegraph,com.bitplan.simplegraph.wikidata,23-3-2019,,4,3,0.0.5
de.knutwalker,transducers-scala-api_2.10,26-3-2016,scala api,4,5,0.5.0
ru.primetalk,synapse-typed-expressions_2.10,1-4-2015,expression,4,0,1.4.0
no.nav.security,token-client-core,5-8-2020,security client token,8,1,1.3.0
kr.bydelta,koalanlp-komoran_2.10,7-3-2017,,11,0,1.5.0
de.greenrobot,java-common,15-1-2016,,5,15,2.3.1
org.graphfoundation.ongdb,ongdb-util-3.6,10-6-2020,,2,21,3.6.0
com.projectdarkstar.server,sgs-server-javadoc,15-8-2011,server,45,1,0.9.11.5
co.abit.prime,prime-dev,24-1-2019,,1,0,1.1.16
org.knowm.xchange,xchange-stream-service-pusher,7-7-2020,service streaming,2,2,5.0.1
edu.amherst.acdc,acrepo-build-tools,2-1-2017,tools build,4,0,0.2.0
org.solovyev.android,android-common-app,20-1-2015,android,18,1,1.1.18
com.beachape,enumeratum-cats_sjs1_2.13,17-5-2020,,1,1,1.6.1
org.daisy.libs,saxon-he,22-1-2019,,5,26,9.8.0.8
com.github.xuwei-k,msgpack4z-play_sjs0.6_2.13,27-5-2020,github serialization,3,0,0.8.0
com.github.gustavovitor,maker,18-7-2020,github,17,0,1.4.1
org.tinylog,tinylog1.3-api,2-8-2020,api,19,0,2.2.0-M2
eu.dozd,mongo-mapper,26-10-2017,mapping mongodb,11,0,1.0.10
org.linguafranca.pwdb,keepasshttp,3-2-2018,,2,0,2.1.4
io.backchat.inflector,scala-inflector_2.9.1,11-10-2012,scala io,3,7,1.3.5
com.salesforce.sld4j,sld4j,30-7-2019,salesforce,3,0,1.1.1
com.breuninger.boot,spring-boot-starter-breuninger-togglz,15-9-2018,spring starter,4,1,2.0.5.RELEASE
com.blossom-project,blossom-starter-bpmn,18-10-2019,starter,12,0,1.3.0
com.microsoft.deployr,jRBroker,15-8-2016,,2,0,8.0.6
org.wso2.bpel,ode-bpel-runtime,10-12-2018,runtime,11,7,1.3.5-wso4v18
io.loli.zto,ztosdk-parent,23-2-2018,io,6,0,0.0.6
me.giacoppo,remoteconfig,16-5-2018,android,10,0,1.1.5
org.elasticsearch,elasticsearch-spark-13_2.10,27-7-2020,elasticsearch elastic search spark,115,1,7.8.1
com.xboxng,XNConfig,15-6-2015,,2,2,2.0
com.yahoo.elide,elide-datastore-noop,31-7-2020,persistence,78,0,4.6.7
org.codehaus.griffon.plugins,griffon-lookandfeel-liquid,2-9-2017,plugin codehaus,1,0,2.0.0
